,car_name,model_name,no_of_owner,KMS_Driven,fuel_type,mfg_year,colour,seating_capacity,milage,price,original_price
1228,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1229,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1230,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"49,870",{{color}},5,30.47,5.6,5.8
1231,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1232,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1233,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1234,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1235,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1236,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1237,Toyota,Yaris,"{{cityName}},",{{transmission}},|,"19,785",{{color}},5,17.1,7.83,8.57
1238,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1239,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1240,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1241,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1242,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1243,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"84,784",{{color}},5,23.65,5.59,6.41
1244,Ford,EcoSport,Second,"18,014",Petrol,2019,Others,5,17,8.53,8.16
1245,Honda,CR-V,First,"29,000",Petrol,2015,Silver,5,17,8.53,8.16
1246,Datsun,redi-GO,First,"1,413",Petrol,2019,Silver,5,22.7,2.95,3.38
1247,Jeep,Meridian,First,"6,000",Diesel,2022,Red,7,168,38.95,37.68
1248,Hyundai,Creta,"{{cityName}},",{{transmission}},|,"49,800",{{color}},5,15.29,10,10.67
1249,Hyundai,Elite,First,"43,956",Petrol,2015,Silver,5,18.6,5.21,5.41
1250,Mahindra,XUV500,Second,"59,199",Diesel,2017,White,7,16,10.75,11.11
1251,Hyundai,Creta,First,"40,000",Petrol,2018,White,5,15.29,12.75,11.8
1252,Hyundai,Elite,First,"59,235",Petrol,2015,Blue,5,18.6,4.99,5.35
1253,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1254,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1255,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1256,BMW,X1,"{{cityName}},",{{transmission}},|,"4,902",{{color}},5,RWD,43.5,37.9
1257,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1258,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1259,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1260,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1261,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1262,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1263,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1264,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1265,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1266,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1267,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1268,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1269,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"53,092",{{color}},5,19.12,6.32,7.8
1270,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1271,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1272,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1273,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1274,Ford,EcoSport,"{{cityName}},",{{transmission}},|,"54,120",{{color}},5,23,5.99,7.09
1275,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1276,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
1277,Hyundai,Creta,First,"40,000",Petrol,2018,White,5,15.29,12.75,11.8
1278,Maruti,Suzuki,First,"41,000",Petrol,2017,Blue,5,21.4,5.91,6.89
1279,Honda,City,Third,"61,000",Petrol,2014,Red,5,FWD,4.65,5.17
1280,BMW,7,First,"6,200",Petrol,2022,Blue,5,335,1.28,1.52
1281,Tata,Safari,First,"18,800",Diesel,2022,White,7,350,19.35,20.38
1282,Honda,City,"{{cityName}},",{{transmission}},|,"63,000",{{color}},5,FWD,4.75,5.36
1283,Volkswagen,Caravelle,Second,"94,764",Petrol,2009,Silver,5,FWD,4.75,5.36
1284,Renault,Duster,First,"48,000",Diesel,2015,Brown,5,19.01,5.6,6.56
1285,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1286,Honda,Jazz,"{{cityName}},",{{transmission}},|,"17,847",{{color}},5,18.7,6.8,7.75
1287,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"10,519",{{color}},5,20.52,6.8,7.75
1288,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1289,Mercedes-Benz,E-Class,"{{cityName}},",{{transmission}},|,"29,675",{{color}},5,12.06,11.25,13.78
1290,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1291,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1292,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1293,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1294,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1295,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1296,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1297,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1298,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1299,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1300,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1301,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1302,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1303,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1304,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1305,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1306,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"54,674",{{color}},5,Manual,2.79,2.8
1307,Volkswagen,Ameo,Second,"64,500",Petrol,2016,Others,5,17.83,4.1,4.87
1308,Maruti,Suzuki,First,"91,114",Diesel,2014,Others,5,23.4,5.52,4.73
1309,Honda,City,First,"35,000",Petrol,2016,Grey,5,FWD,6.99,7.22
1310,Mercedes-Benz,GLE,First,"27,000",Diesel,2018,Blue,5,Automatic,56,54.38
1311,Skoda,Octavia,First,"55,000",Diesel,2015,Beige,5,19.3,8.95,9.2
1312,Ford,Fiesta,First,"31,575",Petrol,2011,Silver,5,11.7,1.95,2.29
1313,Mercedes-Benz,A-Class,First,"25,000",Diesel,2013,Silver,4,20.06,13.25,12.63
1314,Maruti,Suzuki,Second,"75,000",CNG,2013,Grey,5,Manual,3.25,2.91
1315,Toyota,Yaris,First,"17,250",Petrol,2018,Silver,5,17.1,7.51,8.4
1316,Toyota,Urban,First,"25,042",Petrol,2020,Silver,5,18.7,10.51,10.51
1317,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1318,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1319,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"10,519",{{color}},5,20.52,6.8,7.75
1320,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1321,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1322,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1323,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1324,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1325,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1326,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1327,Honda,WR-V,"{{cityName}},",{{transmission}},|,"11,002",{{color}},5,17.5,8.55,8.84
1328,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1329,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1330,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1331,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1332,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1333,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"53,092",{{color}},5,19.12,6.32,7.8
1334,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1335,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1336,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1337,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1338,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1339,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1340,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
1341,Hyundai,Elite,First,"20,285",Petrol,2017,Red,5,18.6,5.91,6.01
1342,Tata,Harrier,First,"38,000",Diesel,2021,Black,5,14.63,21.85,18.91
1343,Maruti,Suzuki,First,"65,000",CNG,2013,Brown,5,58,3.25,3.6
1344,Volkswagen,Passat,First,"42,799",Diesel,2018,Grey,5,17.42,21.5,26.34
1345,Maruti,Suzuki,First,"49,000",Petrol,2016,Red,5,21.4,5.45,5.76
1346,Tata,Nexon,First,"20,000",Electric,2021,Green,5,127,15.25,15.63
1347,Mercedes-Benz,GL,Second,"89,000",Diesel,2014,Silver,7,AWD,31,32.83
1348,Toyota,Innova,First,"75,820",Diesel,2015,Silver,8,RWD,11.11,10.97
1349,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1350,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1351,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1352,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1353,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1354,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1355,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1356,Honda,City,"{{cityName}},",{{transmission}},|,"90,860",{{color}},5,FWD,6.88,7.29
1357,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1358,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1359,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1360,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1361,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1362,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1363,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1364,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1365,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1366,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1367,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1368,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1369,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1370,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1371,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
1372,Ford,EcoSport,Second,"18,014",Petrol,2019,Others,5,17,8.53,8.16
1373,Tata,Nexon,First,"20,000",Electric,2021,Green,5,127,15.25,15.63
1374,Mercedes-Benz,E-Class,Second,"69,000",Petrol,2012,Black,5,12.06,10.5,11.76
1375,Ford,Endeavour,First,"61,000",Diesel,2021,Gold,7,12.62,37,35.39
1376,Tata,Nexon,First,"13,646",Petrol,2020,Green,5,16.3,10.5,11.24
1377,Toyota,Innova,First,"16,500",Diesel,2021,Black,7,15.6,30.5,28.94
1378,Mercedes-Benz,GLA,First,"23,000",Diesel,2019,Blue,5,FWD,30,30.32
1379,Mercedes-Benz,GLA,"{{cityName}},",{{transmission}},|,"45,000",{{color}},5,FWD,15.9,16.91
1380,BMW,M5,First,"45,903",Petrol,2019,Grey,5,13.25,1.18,1.04
1381,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1382,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1383,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1384,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1385,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1386,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1387,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1388,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1389,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1390,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1391,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1392,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1393,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1394,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1395,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1396,Tata,Altroz,"{{cityName}},",{{transmission}},|,"7,956",{{color}},5,19.05,7.48,6.01
1397,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"53,092",{{color}},5,19.12,6.32,7.8
1398,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1399,Hyundai,Verna,"{{cityName}},",{{transmission}},|,"9,434",{{color}},5,FWD,10.37,10.58
1400,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1401,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1402,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1403,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1404,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
1405,Honda,City,First,"53,000",Petrol,2016,Grey,5,FWD,7.75,7.58
1406,Ford,Fiesta,First,"31,575",Petrol,2011,Silver,5,11.7,1.95,2.29
1407,Toyota,Innova,"{{cityName}},",{{transmission}},|,"75,820",{{color}},8,RWD,11.11,10.97
1408,Skoda,Octavia,First,"55,000",Diesel,2015,Beige,5,19.3,8.95,9.2
1409,BMW,3,Second,"41,000",Diesel,2017,White,5,21.76,26.5,31.47
1410,BMW,7,"{{cityName}},",{{transmission}},|,"6,200",{{color}},5,335,1.28,1.52
1411,Audi,Q7,First,"52,000",Diesel,2015,Grey,7,12.07,43,29.61
1412,Mercedes-Benz,GLC,First,"25,000",Petrol,2021,White,4,Automatic,43,29.61
1413,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1414,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1415,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1416,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1417,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1418,Audi,Q2,First,"20,000",Petrol,2020,White,5,188,29.25,35.38
1419,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1420,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1421,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1422,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1423,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1424,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1425,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1426,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1427,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1428,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1429,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1430,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1431,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1432,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1433,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1434,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1435,Volkswagen,Ameo,Second,"64,500",Petrol,2016,Others,5,17.83,4.1,4.87
1436,Maruti,Suzuki,First,"91,114",Diesel,2014,Others,5,23.4,5.52,4.73
1437,Maruti,Suzuki,Second,"31,000",Petrol,2017,Blue,5,19.12,6.95,7.47
1438,Maruti,Suzuki,First,"32,946",Petrol,2020,Brown,5,20.52,6.95,7.47
1439,Maruti,Suzuki,First,"41,000",Petrol,2017,Blue,5,21.4,5.91,6.89
1440,Land,Rover,First,"30,000",Diesel,2019,Black,5,AWD,1.35,94.52
1441,Ford,Endeavour,First,"61,000",Diesel,2021,Gold,7,12.62,37,35.39
1442,Ford,Fiesta,First,"31,575",Petrol,2011,Silver,5,11.7,1.95,2.29
1443,Maruti,Suzuki,First,"27,585",Petrol,2017,Blue,5,23.1,4.95,4.51
1444,Ford,Figo,First,"64,983",Diesel,2013,Red,5,20,2.99,2.76
1445,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1446,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1447,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1448,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1449,Mercedes-Benz,E-Class,"{{cityName}},",{{transmission}},|,"29,675",{{color}},5,12.06,11.25,13.78
1450,Audi,Q2,"{{cityName}},",{{transmission}},|,"20,000",{{color}},5,188,29.25,35.38
1451,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1452,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1453,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1454,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1455,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1456,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1457,Honda,CR-V,"{{cityName}},",{{transmission}},|,"62,577",{{color}},5,13.69999981,8.67,10.84
1458,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1459,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1460,Maruti,Suzuki,"{{cityName}},",{{transmission}},|,"53,092",{{color}},5,19.12,6.32,7.8
1461,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1462,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1463,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1464,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1465,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
1466,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1467,Volkswagen,Ameo,Second,"64,500",Petrol,2016,Others,5,17.83,4.1,4.87
1468,Maruti,Suzuki,First,"91,114",Diesel,2014,Others,5,23.4,5.52,4.73
1469,Mahindra,XUV500,Second,"59,199",Diesel,2017,White,7,16,10.75,11.11
1470,Renault,Lodgy,First,"36,298",Diesel,2015,Brown,7,19.97999954,5.35,8.9
1471,Mercedes-Benz,GLE,First,"54,000",Diesel,2017,White,5,Automatic,42.75,47.73
1472,Honda,Jazz,First,"26,000",Petrol,2015,White,5,19,5.98,5.75
1473,Skoda,Kushaq,First,"6,900",Petrol,2022,Red,5,17.7,18.45,18.35
1474,BMW,7,First,"47,000",Diesel,2017,White,4,11.1,64.5,62.7
1475,Volkswagen,Passat,First,"42,799",Diesel,2018,Grey,5,17.42,21.5,26.34
1476,Maruti,Suzuki,First,"13,000",Petrol,2017,Grey,5,FWD,5.65,5.89
1477,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1478,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1479,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1480,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1481,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1482,Audi,Q2,"{{cityName}},",{{transmission}},|,"20,000",{{color}},5,188,29.25,35.38
1483,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1484,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1485,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1486,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1487,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1488,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1489,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1490,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1491,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1492,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1493,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1494,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1495,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1496,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1497,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1498,Honda,All,First,"4,642",Petrol,2022,White,5,145,14.25,13.47
1499,Hyundai,i20,First,"13,616",Petrol,2014,Others,5,18.15,4.97,4.57
1500,Maruti,Suzuki,Second,"84,784",Diesel,2015,Others,5,23.65,5.59,6.41
1501,Renault,Captur,"{{cityName}},",{{transmission}},|,"34,000",{{color}},5,13.87,5.91,8.77
1502,Honda,City,"{{cityName}},",{{transmission}},|,"27,235",{{color}},5,17.4,7.75,8.61
1503,Mercedes-Benz,E-Class,First,"47,945",Petrol,2017,Black,5,12.06,43.85,37.5
1504,Ford,Endeavour,First,"78,000",Diesel,2016,White,7,10.91,26,22.01
1505,Ford,Endeavour,First,"61,000",Diesel,2021,Gold,7,12.62,37,35.39
1506,Hyundai,Grand,Second,"12,000",Petrol,2015,Maroon,5,18.9,4.25,4.56
1507,Toyota,Fortuner,First,"1,00,000",Diesel,2017,Brown,7,12.9,29.99,28.93
1508,Mercedes-Benz,GLA,Second,"45,000",Petrol,2015,White,5,FWD,15.9,16.91
1509,Maruti,Suzuki,First,"11,736",Petrol,2018,Blue,5,22,6.35,6.52
1510,Honda,Jazz,First,"17,847",Petrol,2019,White,5,18.7,6.8,7.75
1511,Maruti,Suzuki,First,"10,519",Petrol,2021,Brown,5,20.52,6.8,7.75
1512,BMW,X1,First,"4,902",Diesel,2022,Black,5,RWD,43.5,37.9
1513,Mercedes-Benz,E-Class,Second,"29,675",Petrol,2011,White,5,12.06,11.25,13.78
1514,Audi,Q2,"{{cityName}},",{{transmission}},|,"20,000",{{color}},5,188,29.25,35.38
1515,Hyundai,Santro,First,"2,963",Petrol,2021,Blue,5,20,5.53,6.5
1516,Toyota,Yaris,First,"19,785",Petrol,2018,White,5,17.1,7.83,8.57
1517,Honda,WR-V,First,"11,002",Petrol,2019,Grey,5,17.5,8.55,8.84
1518,Hyundai,Verna,First,"9,434",Petrol,2019,Silver,5,FWD,10.37,10.58
1519,Honda,City,Second,"60,621",Petrol,2016,Silver,5,FWD,7.07,7.31
1520,Honda,City,First,"90,860",Diesel,2016,Maroon,5,FWD,6.88,7.29
1521,Honda,CR-V,Second,"62,577",Petrol,2015,Black,5,13.69999981,8.67,10.84
1522,Maruti,Suzuki,First,"49,870",CNG,2020,White,5,30.47,5.6,5.8
1523,Tata,Altroz,First,"7,956",Petrol,2020,Grey,5,19.05,7.48,6.01
1524,Maruti,Suzuki,Second,"53,092",Petrol,2017,Silver,5,19.12,6.32,7.8
1525,Maruti,Suzuki,First,"23,329",CNG,2021,Orange,4,78,5.74,5.85
1526,Maruti,Suzuki,Second,"32,530",CNG,2021,Grey,5,32.52,5.74,5.85
1527,Maruti,Suzuki,First,"47,072",Petrol,2017,Black,5,20.5,4.76,4.37
1528,Maruti,Suzuki,First,"37,333",Petrol,2017,White,5,20.5,4.57,4.44
1529,Maruti,Suzuki,First,"54,674",CNG,2012,Others,5,Manual,2.79,2.8
1530,Ford,EcoSport,Second,"54,120",Diesel,2017,Others,5,23,5.99,7.09
